make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A3,Sedans,Blue,22369,85,Manual,Alloy wheels,19950
Audi A3,Station wagon,Blue,29900,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Winter tyres",19950
Audi A3,Sedans,Grey,21592,85,Manual,Alloy wheels,19950
Audi A3,Sedans,Blue,21369,85,Manual,Alloy wheels,19950
Audi A3,Sedans,Grey,26490,85,Manual,"Alloy wheels,Cab or rented Car",19940
Audi A3,Sedans,Black,26342,85,Manual,"Alloy wheels,Cab or rented Car",19930
Audi A3,Sedans,Grey,17500,85,Manual,Alloy wheels,19900
Audi A3,Sedans,Grey,8000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",19900
Audi A3,Sedans,White,14900,85,Manual,Alloy wheels,19900
Audi A3,Sedans,Black,38400,85,Manual,Alloy wheels,19900
Audi A3,Sedans,White,39000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",19900
Audi A3,Sedans,Grey,23000,85,Manual,"Alloy wheels,Sport package,Sport seats,Voice Control",19900
Audi A3,Sedans,Black,22462,85,Manual,Alloy wheels,19900
Audi A3,Sedans,Black,4300,85,Manual,"Alloy wheels,Voice Control",19900
Audi A3,Sedans,White,30000,85,Manual,Alloy wheels,19900
Audi A3,Sedans,Blue,10900,85,Manual,Alloy wheels,19900
Audi A3,Sedans,Grey,18000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",19900
Audi A3,Sedans,White,39900,85,Manual,"Alloy wheels,Sport package,Sport seats",19900
Audi A3,Sedans,Black,16000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",19900
Audi A3,Sedans,Grey,18000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",19900
Audi A3,Sedans,White,18000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",19900
Audi A3,Sedans,Blue,16000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",19900
Audi A3,Sedans,Grey,21000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",19900
Audi A3,Sedans,Blue,20000,85,Manual,"Alloy wheels,Ski bag,Sport package,Sport seats,Voice Control",19900
Audi A3,Sedans,Black,14000,85,Manual,Alloy wheels,19900
Audi A3,Sedans,Grey,15080,85,Manual,Alloy wheels,20250
Audi A3,Sedans,Grey,19500,85,Manual,"Alloy wheels,Sport seats",20200
Audi A3,Compact,Grey,14613,85,Manual,"Alloy wheels,Sport suspension,Voice Control",20000
Audi A3,Sedans,White,21000,85,Manual,"Alloy wheels,Sport package,Sport seats,Voice Control",19999
Audi A3,Other,Grey,27249,85,Manual,Alloy wheels,20200
Audi A3,Compact,Silver,19950,85,Manual,Alloy wheels,19999
Audi A3,Sedans,Black,25000,85,Manual,"Alloy wheels,Voice Control",20000
Audi A3,Sedans,Blue,36000,85,Manual,Alloy wheels,19999
Audi A3,Station wagon,Grey,9108,85,Manual,Voice Control,19990
Audi A3,Sedans,Red,9000,85,Manual,Alloy wheels,19990
Audi A3,Sedans,Black,7000,85,Automatic,Alloy wheels,23800
Audi A3,Sedans,White,29800,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",19990
Audi A3,Station wagon,Silver,14000,85,Automatic,"Alloy wheels,Catalytic Converter,Roof rack,Trailer hitch,Voice Control,Winter tyres",23800
Audi A3,Sedans,Black,183,85,Automatic,"Alloy wheels,Sport suspension",23800
Audi A3,Sedans,White,24815,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",23800
Audi A3,Sedans,Black,32000,85,Automatic,"Alloy wheels,Roof rack,Sport suspension,Voice Control",23800
Audi A3,Sedans,Black,14587,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",23800
Audi A3,Sedans,White,27124,85,Automatic,Alloy wheels,23800
Audi A3,Sedans,White,17609,85,Automatic,Alloy wheels,23800
Audi A3,Sedans,Red,16567,85,Automatic,"Alloy wheels,Sport suspension",23800
Audi A3,Sedans,Black,13180,85,Automatic,"Alloy wheels,Sport package,Sport seats,Voice Control",23800
Audi A3,Sedans,Grey,23382,85,Automatic,Alloy wheels,23800
Audi A3,Sedans,Grey,33781,85,Automatic,Alloy wheels,23800
Audi A3,Sedans,Grey,27800,85,Automatic,Alloy wheels,23800
Audi A3,Sedans,Silver,4980,85,Automatic,Alloy wheels,23780
Audi A3,Sedans,Black,15997,85,Automatic,"Alloy wheels,Cab or rented Car",23770
Audi A3,Sedans,Grey,14800,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",23750
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,23700
Audi A3,Sedans,Black,18018,85,Automatic,"Cab or rented Car,Roof rack",23630
Audi A3,Sedans,Grey,8700,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",23600
Audi A3,Sedans,White,7300,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Voice Control",23600
Audi A3,Sedans,Grey,8700,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",23600
Audi A3,Sedans,Black,22790,85,Automatic,Alloy wheels,23600
Audi A3,Compact,White,15040,85,Automatic,Alloy wheels,23600
Audi A3,Sedans,White,3000,85,Automatic,Alloy wheels,23600
Audi A3,Station wagon,Blue,10,85,Automatic,"Alloy wheels,Shift paddles",23600
Audi A3,Sedans,Grey,24652,85,Automatic,Alloy wheels,23600
Audi A3,Sedans,Grey,15692,85,Automatic,Alloy wheels,23530
Audi A3,Sedans,Black,10,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Voice Control",23400
Audi A3,Sedans,Grey,17736,85,Automatic,"Alloy wheels,Sport suspension",23550
Audi A3,Sedans,White,29101,85,Manual,Alloy wheels,19900
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,23400
Audi A3,Sedans,White,26950,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Black,18000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",19900
Audi A3,Sedans,White,15,85,Automatic,"Alloy wheels,Shift paddles",23400
Audi A3,Station wagon,Black,0,85,Automatic,Alloy wheels,23360
Audi A3,Sedans,Grey,20000,85,Automatic,"Alloy wheels,Sport package,Sport seats",23400
Audi A3,Sedans,White,24186,85,Automatic,"Alloy wheels,Sport package,Sport seats",23400
Audi A3,Sedans,Grey,6530,85,Automatic,"Alloy wheels,Roof rack,Trailer hitch",23389
Audi A3,Sedans,White,21500,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",23300
Audi A3,Sedans,Grey,6820,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats",23370
Audi A3,Sedans,Grey,3249,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",23350
Audi A3,Sedans,Grey,6063,85,Automatic,"Alloy wheels,Sport seats",23300
Audi A3,Sedans,Grey,4170,85,Automatic,"Alloy wheels,Roof rack",23240
Audi A3,Sedans,Black,5000,85,Automatic,"Alloy wheels,Sport seats",23300
Audi A3,Station wagon,Silver,10,85,Automatic,Alloy wheels,23290
Audi A3,Sedans,White,14216,85,Automatic,"Alloy wheels,Sport suspension",23300
Audi A3,Sedans,Red,14231,85,Automatic,"Alloy wheels,Sport suspension",23200
Audi A3,Station wagon,Grey,6720,85,Automatic,"Alloy wheels,Roof rack,Trailer hitch",23250
Audi A3,Sedans,Grey,300,85,Automatic,"Alloy wheels,Voice Control",23500
Audi A3,Sedans,Silver,4311,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Black,300,85,Automatic,"Alloy wheels,Voice Control",23500
Audi A3,Sedans,White,300,85,Automatic,"Alloy wheels,Voice Control",23500
Audi A3,Sedans,White,9868,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Silver,2417,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Silver,3811,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,White,13839,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Silver,1,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,White,10,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Silver,10,85,Automatic,"Alloy wheels,Shift paddles,Touch screen",23500
Audi A3,Compact,White,10205,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",23500
Audi A3,Sedans,White,15200,85,Automatic,"Alloy wheels,Sport seats",23500
Audi A3,Sedans,Blue,7860,85,Automatic,"Alloy wheels,Sport suspension",23200
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Black,15378,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Blue,7860,85,Automatic,"Alloy wheels,Sport suspension",23200
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Silver,7778,85,Automatic,Alloy wheels,23500
Audi A3,Sedans,Silver,14900,85,Automatic,Alloy wheels,23499
Audi A3,Sedans,Blue,5000,85,Automatic,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension,Voice Control",23490
Audi A3,Sedans,White,7487,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",23490
Audi A3,Sedans,Blue,21514,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",23490
Audi A3,Sedans,Black,2267,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",23480
Audi A3,Sedans,Silver,5156,85,Automatic,"Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension",23490
Audi A3,Sedans,Blue,5778,85,Automatic,"Alloy wheels,Roof rack,Sport seats",23480
Audi A3,Sedans,Grey,5939,85,Automatic,Alloy wheels,23470
Audi A3,Sedans,Grey,10837,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",23450
Audi A3,Sedans,Grey,100,85,Automatic,Alloy wheels,23444
Audi A3,Sedans,Grey,19440,85,Automatic,"Alloy wheels,Sport seats",23440
Audi A3,Sedans,Grey,19440,85,Automatic,"Alloy wheels,Sport seats",23440
Audi A3,Sedans,Blue,5740,85,Automatic,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension",23440
Audi A3,Sedans,Silver,5324,85,Automatic,Alloy wheels,23430
Audi A3,Sedans,Yellow,5025,85,Automatic,"Alloy wheels,Sport seats,Trailer hitch",23430
Audi A3,Sedans,Black,1031,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension,Voice Control",23420
Audi A3,Sedans,Grey,19200,85,Automatic,Alloy wheels,22950
Audi A3,Sedans,Grey,17900,85,Automatic,Alloy wheels,22940
Audi A3,Sedans,Blue,7098,85,Automatic,"Alloy wheels,Sport suspension",22930
Audi A3,Station wagon,Black,24000,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,White,18000,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,20500,85,Automatic,"Alloy wheels,Sport suspension",22900
Audi A3,Sedans,Grey,20500,85,Automatic,"Alloy wheels,Sport suspension",22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,12900,85,Automatic,"Alloy wheels,Sport suspension",22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,21837,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",22900
Audi A3,Sedans,Black,28500,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",22900
Audi A3,Sedans,Grey,27900,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Voice Control",22900
Audi A3,Sedans,White,14900,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Red,14391,85,Automatic,"Alloy wheels,Sport suspension",22900
Audi A3,Sedans,Silver,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Silver,8800,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,7970,85,Automatic,"Alloy wheels,Sport suspension",22900
Audi A3,Sedans,Grey,11975,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",22900
Audi A3,Sedans,Grey,15414,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Blue,20410,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,21035,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,White,19000,85,Automatic,Alloy wheels,22800
Audi A3,Sedans,Grey,22800,85,Automatic,Alloy wheels,22800
Audi A3,Sedans,Grey,15482,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,17976,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Blue,25142,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Silver,24205,85,Automatic,"Cab or rented Car,Roof rack",22812
Audi A3,Sedans,Grey,20000,85,Automatic,Alloy wheels,22800
Audi A3,Sedans,White,10,85,Automatic,Sport suspension,22788
Audi A3,Sedans,Grey,23900,85,Automatic,Alloy wheels,22700
Audi A3,Sedans,Grey,20978,85,Automatic,"Alloy wheels,Sport seats",22700
Audi A3,Sedans,White,10,85,Automatic,Sport suspension,22788
Audi A3,Sedans,Grey,20978,85,Automatic,"Alloy wheels,Sport seats",22700
Audi A3,Sedans,Silver,8700,85,Automatic,"Alloy wheels,Roof rack,Sport seats,Sport suspension",22790
Audi A3,Compact,Grey,11133,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",22750
Audi A3,Sedans,Black,9200,85,Automatic,"Alloy wheels,Roof rack,Sport seats",22750
Audi A3,Sedans,Grey,27000,85,Automatic,"Alloy wheels,Touch screen",22600
Audi A3,Sedans,Grey,17771,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension",22690
Audi A3,Sedans,Silver,26382,85,Automatic,"Cab or rented Car,Roof rack",22675
Audi A3,Sedans,Black,7727,85,Automatic,"Alloy wheels,Sport suspension",22650
Audi A3,Sedans,Black,7727,85,Automatic,Sport suspension,22650
Audi A3,Sedans,Black,19000,85,Automatic,"Alloy wheels,Sport package,Sport seats,Voice Control",22600
Audi A3,Sedans,Red,23184,85,Automatic,"Alloy wheels,Sport suspension",23200
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,23200
Audi A3,Compact,Grey,19534,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",23150
Audi A3,Sedans,Blue,20000,85,Automatic,Alloy wheels,23150
Audi A3,Sedans,White,22081,85,Automatic,"Alloy wheels,Sport suspension",23100
Audi A3,Sedans,Blue,10,85,Automatic,"Alloy wheels,Roof rack,Ski bag,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",23000
Audi A3,Sedans,Red,23214,85,Automatic,"Alloy wheels,Sport suspension",23200
Audi A3,Sedans,Black,9800,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",23000
Audi A3,Sedans,Grey,18000,85,Automatic,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension,Voice Control",22999
Audi A3,Sedans,Black,22633,85,Automatic,Alloy wheels,22999
Audi A3,Sedans,Black,15,85,Automatic,Alloy wheels,23000
Audi A3,Sedans,Grey,22420,85,Automatic,Alloy wheels,22999
Audi A3,Sedans,White,11021,85,Automatic,Alloy wheels,22999
Audi A3,Sedans,Grey,12103,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",22999
Audi A3,Sedans,Black,15193,85,Automatic,Alloy wheels,22999
Audi A3,Sedans,Grey,19279,85,Automatic,Alloy wheels,22999
Audi A3,Compact,White,18000,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,13500,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Black,14272,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",22900
Audi A3,Sedans,Black,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,25444,85,Automatic,"Alloy wheels,Sport seats",22990
Audi A3,Station wagon,Grey,40000,85,Automatic,"Alloy wheels,Sport seats,Voice Control",22900
Audi A3,Sedans,Grey,20812,85,Automatic,"Alloy wheels,Sport suspension",22900
Audi A3,Sedans,Grey,20938,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",22900
Audi A3,Sedans,White,27500,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,19755,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",22900
Audi A3,Sedans,Blue,18180,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension,Voice Control",22900
Audi A3,Sedans,Grey,1,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,White,13450,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",22900
Audi A3,Sedans,Blue,12780,85,Automatic,Alloy wheels,22900
Audi A3,Sedans,Grey,16000,85,Automatic,"Alloy wheels,Voice Control",22900
Audi A3,Sedans,Blue,18180,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension,Voice Control",22900
Audi A3,Station wagon,White,15900,85,Automatic,Alloy wheels,22550
Audi A3,Sedans,Grey,9000,85,Automatic,"Alloy wheels,Catalytic Converter",22890
Audi A3,Station wagon,Black,8050,85,Automatic,"Alloy wheels,Roof rack,Trailer hitch",22890
Audi A3,Sedans,Silver,27350,85,Automatic,Roof rack,22820
Audi A3,Sedans,Grey,17700,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",22590
Audi A3,Sedans,Silver,25500,85,Automatic,"Alloy wheels,Cab or rented Car,Sport package,Sport seats,Sport suspension",22880
Audi A3,Sedans,Silver,19100,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Black,28161,85,Automatic,"Alloy wheels,Sport suspension",22500
Audi A3,Sedans,Grey,6000,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",22500
Audi A3,Sedans,Black,11061,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,White,12000,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",22500
Audi A3,Other,Black,25760,85,Automatic,"Alloy wheels,Sport seats",22500
Audi A3,Sedans,Grey,19840,85,Automatic,"Alloy wheels,Sport suspension",22500
Audi A3,Other,Black,24395,85,Automatic,"Alloy wheels,Sport seats",22500
Audi A3,Sedans,Grey,7000,85,Automatic,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension,Voice Control",22500
Audi A3,Sedans,Grey,18242,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Grey,22000,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",22500
Audi A3,Sedans,Black,25000,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",22500
Audi A3,Sedans,Black,15389,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Black,29000,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Grey,18242,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Grey,20501,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Grey,35599,85,Automatic,"Alloy wheels,Catalytic Converter,Handicapped enabled,Sport package,Sport seats,Touch screen,Tuned car,Voice Control",22500
Audi A3,Sedans,Grey,12409,85,Automatic,"Alloy wheels,Sport suspension",22500
Audi A3,Sedans,White,20979,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Grey,18000,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Touch screen,Voice Control",22500
Audi A3,Sedans,Black,33231,85,Automatic,"Alloy wheels,Sport package,Voice Control",22500
Audi A3,Sedans,White,37,85,Automatic,"Alloy wheels,Shift paddles,Voice Control",22500
Audi A3,Sedans,White,16426,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Grey,14040,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Silver,20000,85,Automatic,Alloy wheels,22500
Audi A3,Sedans,Black,31742,85,Automatic,Alloy wheels,22499
Audi A3,Sedans,White,10,85,Automatic,"Alloy wheels,Sport suspension,Touch screen",22499
Audi A3,Sedans,Silver,30719,85,Automatic,Alloy wheels,22499
Audi A3,Sedans,White,19736,85,Automatic,Alloy wheels,22500
Audi A3,Station wagon,Silver,25600,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",22490
Audi A3,Sedans,Black,18885,85,Automatic,Alloy wheels,22490
Audi A3,Sedans,Black,42260,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",22490
Audi A3,Sedans,Grey,23000,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension,Voice Control",22490
Audi A3,Sedans,Grey,26759,85,Automatic,Alloy wheels,22450
Audi A3,Sedans,Grey,17869,85,Automatic,Alloy wheels,22450
Audi A3,Sedans,Grey,17869,85,Automatic,Alloy wheels,22450
Audi A3,Sedans,Brown,19251,85,Automatic,Alloy wheels,22450
Audi A3,Sedans,Silver,11000,85,Automatic,"Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension",22440
Audi A3,Sedans,Blue,21921,85,Automatic,Alloy wheels,22350
Audi A3,Station wagon,Silver,4585,85,Automatic,"Alloy wheels,Cab or rented Car,Roof rack",22440
Audi A3,Sedans,Blue,9500,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",22400
Audi A3,Compact,Blue,6810,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",22300
Audi A3,Sedans,Blue,21921,85,Automatic,Alloy wheels,22350
Audi A3,Compact,Blue,12470,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",22300
Audi A3,Compact,Black,9570,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",22300
Audi A3,Sedans,Grey,18112,85,Manual,Alloy wheels,20450
Audi A3,Sedans,Silver,32440,85,Manual,"Alloy wheels,Cab or rented Car,Roof rack",20450
Audi A3,Sedans,Black,14000,85,Manual,"Alloy wheels,Ski bag,Sport package,Sport seats,Touch screen,Voice Control",20450
Audi A3,Sedans,White,15101,85,Manual,Alloy wheels,20450
Audi A3,Sedans,Grey,10935,85,Manual,Alloy wheels,20450
Audi A3,Sedans,Grey,26713,85,Manual,"Alloy wheels,Cab or rented Car",20450
Audi A3,Sedans,White,30800,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Sedans,Black,20484,85,Manual,Roof rack,20450
Audi A3,Sedans,Black,2195,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack",20550
Audi A3,Sedans,White,10,85,Manual,Alloy wheels,20900
Audi A3,Station wagon,Grey,41300,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Trailer hitch",20990
Audi A3,Sedans,Black,18900,85,Manual,"Alloy wheels,Roof rack",21350
Audi A3,Sedans,Grey,40000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",21000
Audi A3,Compact,Black,50,85,Manual,Alloy wheels,20990
Audi A3,Sedans,Grey,9400,85,Manual,"Alloy wheels,Roof rack,Sport seats,Sport suspension",21450
Audi A3,Sedans,Grey,14186,85,Manual,"Alloy wheels,Sport suspension",21000
Audi A3,Sedans,Black,15500,85,Manual,Alloy wheels,21299
Audi A3,Sedans,Grey,13500,85,Manual,"Alloy wheels,Voice Control",21295
Audi A3,Sedans,Grey,17000,85,Manual,"Alloy wheels,Voice Control",21500
Audi A3,Sedans,White,22969,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Grey,19000,85,Manual,"Alloy wheels,Sport suspension,Voice Control",21500
Audi A3,Sedans,White,20702,85,Manual,Alloy wheels,21500
Audi A3,Sedans,White,5000,85,Manual,Alloy wheels,21500
Audi A3,Sedans,White,20300,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,White,16800,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",21500
Audi A3,Sedans,Grey,23000,85,Manual,"Alloy wheels,Sport package,Sport seats",21500
Audi A3,Sedans,Red,22111,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Compact,Blue,4103,85,Manual,"Alloy wheels,Sport suspension,Voice Control",21500
Audi A3,Sedans,Grey,28000,85,Manual,"Alloy wheels,Touch screen,Voice Control",21500
Audi A3,Sedans,White,26800,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Red,12150,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,White,28039,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Grey,12154,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,White,28913,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Grey,13494,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Grey,20456,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Black,17400,85,Manual,"Alloy wheels,Sport seats",21500
Audi A3,Sedans,Black,14706,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Black,30925,85,Manual,"Alloy wheels,Sport suspension",21500
Audi A3,Sedans,Grey,28000,85,Manual,"Alloy wheels,Touch screen,Voice Control",21500
Audi A3,Sedans,Grey,26892,85,Manual,Alloy wheels,21500
Audi A3,Sedans,White,16200,85,Manual,"Alloy wheels,Voice Control",21495
Audi A3,Sedans,Grey,25910,85,Manual,Alloy wheels,21500
Audi A3,Sedans,Black,24500,85,Manual,Alloy wheels,21490
Audi A3,Sedans,Grey,5350,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension,Voice Control",21490
Audi A3,Sedans,Grey,16094,85,Manual,Alloy wheels,21500
Audi A3,Sedans,Grey,9000,85,Manual,"Alloy wheels,Voice Control",21490
Audi A3,Sedans,Black,12293,85,Manual,Alloy wheels,21490
Audi A3,Sedans,Silver,5000,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",21490
Audi A3,Sedans,Silver,19200,85,Manual,"Alloy wheels,Voice Control",21490
Audi A3,Sedans,Black,6600,85,Manual,Alloy wheels,21490
Audi A3,Sedans,Black,19050,85,Manual,"Alloy wheels,Voice Control",21490
Audi A3,Sedans,Silver,33178,85,Manual,"Alloy wheels,Sport seats,Sport suspension",21300
Audi A3,Sedans,Red,15000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",21490
Audi A3,Sedans,Grey,11279,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Trailer hitch",21480
Audi A3,Station wagon,Grey,19500,85,Manual,Voice Control,21200
Audi A3,Sedans,White,27674,85,Manual,Alloy wheels,21200
Audi A3,Station wagon,Black,18500,85,Manual,Cab or rented Car,21480
Audi A3,Station wagon,Grey,19500,85,Manual,"Alloy wheels,Roof rack,Sport seats,Sport suspension,Voice Control,Winter tyres",21200
Audi A3,Sedans,Blue,21459,85,Manual,Alloy wheels,21150
Audi A3,Sedans,Black,10700,85,Manual,"Alloy wheels,Roof rack,Sport seats",21150
Audi A3,Sedans,White,1,85,Manual,Alloy wheels,21100
Audi A3,Sedans,White,0,85,Manual,Alloy wheels,21100
Audi A3,Sedans,Blue,21459,85,Manual,Alloy wheels,21150
Audi A3,Sedans,Blue,37000,85,Manual,Alloy wheels,21000
Audi A3,Station wagon,Grey,19500,85,Manual,"Alloy wheels,Roof rack,Sport seats,Sport suspension,Voice Control,Winter tyres",21200
