DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd
2011-11-08,ATL,DEN,9.73684210526,10.3919321749,7.08552597642
2013-01-11,MIA,ATL,11.9130434783,10.5806103453,8.34436687221
2012-03-01,CLT,LGA,9.0,11.4305300449,8.43462252521
2013-02-20,ATL,CLT,6.42857142857,11.1739361192,5.68011762763
2012-01-30,EWR,LAX,9.15789473684,11.1598960848,5.92792972944
2011-10-12,DEN,ATL,8.29411764706,10.5677483926,5.48594460738
2012-11-08,ORD,PHX,10.4285714286,11.0436001858,7.16638980639
2011-10-04,SEA,ORD,12.347826087,10.710561708,8.84003648518
2012-07-07,SFO,EWR,15.64,9.85304686449,11.9613265708
2012-01-08,ORD,IAH,11.9090909091,10.7460861298,8.75545593662
2012-12-11,EWR,BOS,6.0,11.7197578535,5.0
2011-09-30,LAX,DEN,13.75,11.5447881497,8.6479498748
2011-10-22,DEN,ATL,11.9583333333,9.6950709274,8.12660240609
2012-07-16,ATL,LAX,14.5666666667,12.3287878492,10.2138625654
2012-09-05,LAX,DFW,14.4074074074,11.4142063017,10.4449445234
2011-09-07,ATL,DTW,5.71428571429,10.2444264143,4.30435506522
2012-06-18,LGA,DTW,9.63157894737,11.0585399914,6.62663419103
2012-10-22,ORD,MSP,10.9,12.7373997343,9.01986112625
2012-08-29,ORD,ATL,9.5,11.8080974448,8.1619634316
2012-06-01,PHX,ORD,10.5263157895,10.4886562965,9.25183718123
2012-05-01,LAS,LAX,16.8,11.2335837243,13.484090242
2012-10-26,ORD,LGA,13.0,13.4861749428,7.93725393319
2012-05-19,LAS,JFK,14.3928571429,10.8432124801,10.2282806408
2011-09-17,DFW,LAX,10.7826086957,11.0335734103,7.90831853027
2011-10-23,SFO,LAX,14.6451612903,12.5840852794,9.68348555393
2013-01-23,SFO,DEN,7.06666666667,11.0585399914,4.58984386082
2012-05-07,EWR,BOS,8.72222222222,11.7197578535,5.73744722447
2012-05-06,ATL,MCO,14.1111111111,11.9609454628,10.8497902615
2013-01-15,ORD,LGA,9.71428571429,13.4286178533,7.79835147414
2013-01-10,ATL,MIA,11.9166666667,10.5482875994,9.32932108377
2012-05-24,BOS,ORD,10.1,12.6166336755,7.07032344976
2012-02-19,ATL,CLT,8.4375,9.59995239987,6.16407603241
2012-08-11,ATL,EWR,9.9375,9.18920866311,9.11020490073
2012-04-15,SFO,LAS,13.2173913043,11.5863597459,10.7659248716
2012-01-14,ORD,SFO,11.5217391304,10.6311890589,7.64478173312
2011-09-23,JFK,MIA,12.9230769231,11.0335734103,8.38533518435
2013-02-19,DEN,LAS,10.95,10.9249033094,7.94371648405
2012-03-22,ATL,PHL,8.44444444444,11.933224421,6.7407646819
2011-10-05,PHL,ORD,9.0,12.2440599963,6.08759587435
2012-11-26,EWR,LAX,13.45,11.2826062201,13.6862397281
2011-11-17,SFO,LAS,11.5833333333,11.1832377632,8.77702864779
2011-10-30,SEA,DEN,11.1904761905,9.9633238567,7.67866555867
2012-06-08,SFO,LAS,16.15625,11.4826165341,10.4050526653
2011-12-21,LAS,LAX,16.5757575758,11.4905022784,12.0650070012
2011-10-02,ORD,PHX,10.7619047619,10.55479712,9.20274286235
2012-03-13,SFO,LAS,13.0,10.5741904569,11.7898261226
2012-03-21,LAX,SFO,12.4761904762,12.8008269143,11.5957709861
2012-09-05,MCO,EWR,11.2,10.2134717492,8.41427358719
2012-03-04,EWR,MCO,12.9583333333,11.1362585598,10.39849139
2011-10-31,DFW,PHL,7.28571428571,10.7224785265,5.06007861642
2012-11-07,ATL,CLT,7.92857142857,11.1123175924,7.74064483216
2013-03-04,LGA,DTW,7.61538461538,9.6950709274,6.71488969304
2012-06-25,ORD,LAS,12.0,11.2649285925,7.86848419191
2012-01-16,ORD,BOS,12.3913043478,11.8924411561,9.31147449721
2013-02-02,SEA,SFO,9.94736842105,9.9633238567,7.69179710406
2012-08-02,ATL,ORD,11.619047619,11.9207704465,9.66165715846
2013-02-22,ORD,DEN,8.27777777778,11.0634934492,6.57808800717
2012-09-08,DEN,PHX,8.35294117647,8.74925006011,5.57831937584
2012-04-03,IAH,ORD,10.5,10.6436222767,7.91733607511
2012-09-12,LGA,CLT,8.0625,11.7644506556,5.47075558462
2011-11-09,PHL,BOS,7.0,11.9486758412,5.06875800293
2011-09-27,BOS,ATL,8.16666666667,11.219987243,6.62659525744
2012-10-07,MCO,PHL,17.0303030303,10.757778806,11.3260894854
2012-09-02,BOS,ORD,12.7391304348,9.89979055837,10.5581394337
2012-01-13,LAX,JFK,16.1612903226,13.0757441017,10.9395209346
2012-05-24,DEN,LAX,10.2380952381,11.7336239082,6.68509358128
2012-11-02,MSP,DEN,10.0,10.6621180556,9.2951600309
2013-02-07,MCO,EWR,10.55,11.5975384552,7.6259598188
2011-10-06,LAX,JFK,13.8666666667,13.3806868889,9.25028735186
2012-10-04,SFO,SEA,13.2608695652,11.8047760267,11.1649508052
2012-09-02,DEN,DFW,9.625,9.58907787486,9.04709898255
2013-02-08,LGA,CLT,10.8333333333,10.710561708,11.5588087884
2012-05-11,LAX,JFK,15.0322580645,13.5288658084,11.1339836266
2011-12-13,BOS,ATL,9.5,11.3474438886,9.58092467599
2012-12-10,PHL,ORD,7.26666666667,12.1525421038,4.83243012907
2012-08-06,DEN,MSP,11.5652173913,11.219987243,7.59082033509
2013-03-02,LAX,DEN,17.4230769231,9.91816485237,14.4199114475
2012-02-14,LGA,DTW,7.16666666667,10.2290133038,6.61724102537
2012-09-30,ORD,MSP,12.1428571429,11.7610505165,9.76875485559
2012-03-12,ORD,LAX,10.4285714286,12.3905067757,9.64142846559
2012-10-11,BOS,LGA,4.11111111111,13.0520508061,2.93446947694
2011-09-26,MCO,EWR,13.5,10.4270551669,8.2259751195
2011-12-30,PHL,BOS,7.75,8.10109179756,5.10555253295
2012-05-14,ORD,PHL,9.75,12.0822634133,6.42261628933
2013-03-05,SFO,BOS,12.0454545455,9.7053463019,8.82354681265
2012-02-20,DTW,LGA,5.91666666667,10.4200832868,4.37884030586
2012-08-22,DFW,LGA,10.45,11.5938196589,8.24924238946
2013-02-17,LGA,CLT,11.5,10.2597131864,10.2062072616
2012-02-08,ATL,EWR,9.05555555556,11.1551924865,8.20668466572
2011-10-24,BOS,LAX,11.5652173913,11.4905022784,7.51861983803
2012-08-21,LGA,DTW,10.5294117647,10.7224785265,11.0233708947
2012-05-15,ATL,LAX,13.4615384615,11.4667443042,11.0715157742
2011-09-14,MIA,LGA,9.31578947368,10.9355299806,6.12873588179
2012-10-06,EWR,LAX,16.7857142857,9.9633238567,12.4821565767
2012-08-13,MIA,LGA,15.6774193548,11.0385935365,10.3388816184
2012-09-14,ATL,MCO,14.6666666667,11.6488376827,12.3350657134
2012-12-27,SFO,DFW,11.9130434783,9.52246451678,9.75571181634
2013-01-26,JFK,LAS,12.8095238095,11.3431908064,10.6706093904
2012-06-30,PHX,ORD,12.6666666667,9.52246451678,7.32278556328
2012-12-21,ATL,DEN,12.16,10.3122511889,9.23616081858
2012-07-31,LAS,ORD,15.8387096774,10.5020734461,10.6053344256
2013-02-12,LGA,DTW,6.69230769231,10.4751419203,4.98973304871
2013-02-03,DFW,BOS,6.46153846154,9.65339375712,4.71902858322
2012-06-11,SEA,LAX,13.2,11.5061744358,11.5722368912
2011-11-28,LAX,SEA,11.5909090909,11.4345887532,9.33839534961
2012-10-13,PHL,BOS,10.0666666667,8.79988599646,8.53117532237
2013-01-08,ORD,SFO,8.5,11.0782753687,5.33853912602
2012-04-17,DFW,SFO,8.46666666667,11.5061744358,7.7907148642
2011-09-05,SEA,SFO,11.4347826087,10.4819113497,7.3967197088
2012-07-29,ORD,DTW,10.9090909091,9.93635988211,7.25001865948
2012-05-30,PHL,DFW,7.33333333333,10.3919321749,4.87950036474
2012-09-12,LGA,MIA,16.2,11.3977384176,11.7132403715
2012-06-18,LGA,ORD,11.0869565217,13.7546732152,8.90307936247
2011-10-12,SFO,ATL,11.1428571429,10.6374160288,7.86947084807
2012-04-17,MCO,PHL,14.1363636364,10.8208100996,12.5974126389
2012-03-14,CLT,LGA,6.5,11.0684337852,4.18330013267
2013-02-25,EWR,ATL,5.75,11.5826185696,3.95715692247
2012-07-09,LAS,DFW,11.6363636364,10.5351999966,8.45461527691
2013-01-04,SEA,DEN,11.5652173913,9.91816485237,7.63262189526
2012-01-02,SFO,LAX,16.6285714286,11.6524484791,11.2513677973
2011-10-19,BOS,LAX,14.3703703704,10.9774413119,9.80246494961
2013-01-14,LAX,SEA,13.0454545455,10.9980489885,10.9869068082
2011-10-31,DFW,LAS,12.7083333333,10.9460964437,7.43949020382
2012-07-02,SFO,DEN,11.8636363636,10.2824109402,8.9724204652
2012-05-17,DFW,BOS,11.5909090909,11.3727606904,8.9104491411
2012-11-08,LAS,SFO,13.48,11.4627550497,11.3067826252
2012-06-19,ATL,PHL,10.2272727273,11.5562180675,7.33505489434
2012-11-29,MCO,ATL,11.2857142857,11.8080974448,10.8542289323
2011-09-06,LAS,DEN,11.6956521739,10.8208100996,7.66001888562
2013-01-09,EWR,ATL,6.0,10.710561708,3.89444048185
2011-11-22,ATL,SFO,9.04761904762,9.56713673055,6.12761120239
2013-01-13,LGA,BOS,4.5,9.77573109858,3.0276503541
2012-06-04,LAS,DFW,9.6,10.91421574,6.09918027279
2013-01-16,CLT,ATL,7.11764705882,10.9722536152,5.06066143085
2012-04-29,MSP,DEN,7.64705882353,9.95437911171,5.8410313352
2012-03-23,ATL,DTW,7.5,10.9088488996,4.7609522857
2011-10-23,MCO,ATL,14.6333333333,11.1551924865,9.92900082945
2011-09-30,ATL,DEN,9.0,10.6123824213,6.25911100622
2012-01-07,EWR,ATL,10.1,9.7953626036,6.8433602088
2012-09-25,MSP,ORD,11.0526315789,12.3586679397,9.24045263568
2012-09-21,DFW,DEN,9.73684210526,11.7947761327,6.97489231508
2012-01-07,ATL,DTW,11.375,9.89979055837,8.52011685978
2011-09-15,LAS,ORD,11.3043478261,11.7127859734,7.33258470248
2012-02-05,LAS,JFK,14.6428571429,10.8926550865,10.2964009739
2012-05-16,PHL,MCO,15.2222222222,10.88722575,11.493587956
2012-08-07,ATL,CLT,8.66666666667,11.0285397345,8.60785908895
2012-08-15,JFK,SFO,18.1111111111,12.625218159,11.6441960473
2011-12-17,SEA,ORD,14.8214285714,10.1740416176,10.4564478475
2012-11-17,DTW,ORD,10.375,8.64365719551,10.2818610507
2011-12-08,ATL,LAX,10.9523809524,11.410102943,9.19497792535
2012-01-14,PHL,ORD,8.94444444444,9.68473862531,5.86587561512
2012-01-17,PHX,ORD,8.75,10.3919321749,6.95221787154
2013-01-23,LAX,SEA,10.6086956522,11.0385935365,7.68551843898
2012-03-30,SFO,ORD,16.8484848485,12.508135652,11.3526462007
2012-08-15,LAX,JFK,20.7441860465,13.2505883034,13.636598206
2012-02-12,LGA,BOS,2.625,9.52246451678,2.26384628453
2012-08-27,SFO,JFK,18.5,12.5262864109,12.8457585807
2012-10-05,DEN,ORD,9.44444444444,11.0831767533,7.34224057982
2012-07-18,DEN,DFW,10.3333333333,11.771232393,6.80685928555
2012-04-20,LAX,BOS,14.0384615385,11.2154329654,9.7917547732
2011-10-04,CLT,LGA,11.3333333333,11.410102943,7.68331525667
2011-10-13,ATL,MCO,11.6,11.771232393,8.24621125124
2013-02-18,SFO,ATL,11.7894736842,9.88123343258,10.6227164729
2012-06-04,DTW,LGA,10.1818181818,11.4865635742,7.73757907036
2012-04-26,JFK,LAS,14.0,11.317466595,9.18533452686
2013-02-13,DEN,ORD,8.06666666667,10.8151672034,5.87326468799
2012-02-22,JFK,MIA,14.9285714286,10.522019901,12.2472327076
2011-10-09,ORD,DTW,9.68421052632,10.6436222767,6.70863979904
2013-02-24,DFW,ORD,9.47368421053,11.317466595,6.23937693695
2012-10-04,DFW,ATL,13.7391304348,12.3807679768,12.4104698882
2012-07-20,LAX,EWR,15.6785714286,11.0184314401,11.6779423969
2012-09-11,MCO,ATL,11.3684210526,11.3894496228,10.83825799
2012-07-22,SFO,JFK,14.0333333333,12.6486237523,9.51399453195
2013-01-28,MSP,ORD,8.53333333333,11.9731348902,6.98842580544
2012-06-27,MSP,DEN,10.1052631579,11.169267842,7.55641549974
2012-11-09,LAS,JFK,16.5862068966,11.2782024973,11.797449002
2012-05-22,PHL,BOS,12.1176470588,11.3474438886,13.0809133518
2012-08-15,PHX,ORD,11.5,10.1819946179,8.64511973532
2013-01-17,ATL,PHL,7.1875,11.7405184659,5.61211487172
2012-02-18,DTW,ORD,9.83333333333,8.43302606686,7.77817459305
2012-07-30,LAX,JFK,17.7777777778,13.2688725259,11.048234794
2012-04-03,LAS,LAX,16.6333333333,11.219987243,12.0501347348
2012-03-03,ATL,DTW,12.5714285714,10.2597131864,10.2546156855
2012-01-12,ORD,PHL,9.8,11.7813589831,7.61300825803
2012-11-02,DFW,LAS,7.77777777778,10.1337597977,5.61044777028
2012-01-04,SFO,LAS,9.0,10.2056521329,6.17394906513
2012-08-26,LAX,ORD,15.1379310345,12.2229269005,10.7528206862
2011-12-07,ORD,LAS,12.1666666667,10.075862331,8.42184874193
2011-12-21,DEN,ORD,11.8333333333,10.6559731546,7.7888809637
2011-10-14,ORD,BOS,12.2,12.7028056296,7.71362431027
2012-11-30,LAS,LAX,11.9565217391,11.2737883514,10.1465545467
2011-09-05,ORD,EWR,12.4,11.2335837243,7.95822425754
2011-09-04,LGA,DFW,9.78947368421,8.81646366787,7.01252013163
2011-10-11,LGA,BOS,7.0,12.9433466414,7.65941686205
2013-02-20,LAX,DEN,12.2307692308,11.1123175924,8.44894167246
2012-06-07,ORD,IAH,11.1904761905,11.0831767533,7.97257202927
2013-01-30,ORD,SFO,8.83333333333,11.9238917455,6.0415229868
2012-05-12,DFW,LAS,11.2380952381,9.53373328676,9.25691504717
2012-03-30,ORD,DTW,11.7142857143,11.0485934305,10.5931244548
2012-04-20,LAX,SEA,10.7272727273,11.0929410466,8.74605662533
2012-05-30,LAX,JFK,16.3125,13.1515397668,12.2827902157
2011-09-13,LAS,DEN,11.2380952381,10.1418860666,8.11729488133
2012-09-07,SFO,BOS,14.72,11.326080817,11.9042009392
2012-11-20,DFW,BOS,7.93333333333,9.35710525328,6.47485980727
2013-03-05,DEN,LAX,12.6666666667,9.28148777027,12.1800222158
2011-09-07,DTW,ORD,9.47368421053,11.4305300449,7.7270694535
2013-01-29,CLT,LGA,6.33333333333,11.1457495511,5.19323569364
2012-09-19,DFW,LAS,13.9583333333,10.5806103453,12.5229499465
2012-10-31,EWR,SFO,15.0,9.29430552352,13.1671940823
2013-01-05,BOS,SFO,16.0740740741,10.6804322036,11.6682538603
2012-06-11,LAX,ATL,12.3333333333,11.3852913697,10.8052590524
2012-09-02,ORD,LAX,14.0,10.9408206955,9.03901010641
2012-07-13,LAX,IAH,13.28,10.3343221655,9.60694193452
2012-01-28,ATL,ORD,13.0,9.31967973473,11.4155941358
2013-01-11,ORD,MSP,10.2631578947,11.4587572438,8.65282295146
2013-01-06,DFW,DEN,13.6071428571,10.854313559,10.071372284
2012-11-09,LGA,DTW,14.5666666667,11.0031655233,10.5133194119
2012-10-28,SFO,BOS,11.8333333333,10.987773614,7.63098185412
2013-02-21,ORD,LAS,8.9,10.5870082101,6.44735767991
2012-05-30,ATL,LGA,10.1666666667,12.7949714126,8.26224581348
2013-03-01,DEN,MSP,10.4761904762,10.5087459962,6.94707886539
2011-11-06,ATL,MCO,14.9666666667,11.7947761327,9.63285804022
2013-03-03,ORD,PHL,7.14285714286,9.74589084989,5.15687954032
2012-05-24,SFO,LAX,12.1851851852,12.87344785,8.16199936402
2012-07-15,SFO,EWR,13.962962963,10.6864971708,10.8644851253
2012-09-27,LGA,DFW,11.1052631579,11.9019321474,8.72349787669
2013-02-09,JFK,SFO,11.3684210526,10.2520854631,10.7300746933
2013-01-05,DFW,BOS,8.8125,8.19554113142,7.05425403569
2012-09-15,DEN,DFW,15.2083333333,10.0333781304,12.5107924424
2011-12-13,SFO,LAX,14.4285714286,12.7534599046,9.83353510689
2012-01-06,DEN,ORD,11.3157894737,10.2597131864,10.0722535908
2012-04-17,LAX,JFK,17.1764705882,13.271902544,12.5347289396
2011-12-09,DEN,DFW,11.9545454545,11.3088123996,8.88271340316
2012-12-26,LAS,DFW,8.55555555556,8.64365719551,5.43650214343
2011-12-10,SFO,JFK,12.7083333333,11.410102943,8.81441096045
2011-10-20,ATL,MCO,14.78125,11.777989559,9.71774026235
2012-01-12,DFW,BOS,8.625,10.7460861298,6.6420378399
2012-07-15,SFO,SEA,14.0769230769,11.0585399914,10.4419273199
2012-01-10,JFK,MCO,15.92,9.9272845564,12.3757828035
2012-12-01,DFW,LGA,11.7368421053,10.3561349961,10.9536503569
2013-01-19,ATL,DEN,10.375,8.97460715287,10.2558926151
2013-01-15,ATL,MIA,14.2307692308,10.9302242139,11.6320512114
2012-11-01,DEN,ATL,9.10526315789,10.9195671805,5.82041175369
2012-09-26,ORD,LAX,11.2608695652,11.777989559,7.24391526044
2012-02-11,ATL,BOS,11.2352941176,9.36941536899,10.6156100376
2012-04-04,SFO,BOS,9.77777777778,11.6596491667,7.85572519254
2012-02-24,ATL,EWR,10.4,11.3346554333,7.17745006766
2011-11-23,ATL,MSP,12.0,10.1899138475,8.63397096042
2011-10-29,ORD,SFO,11.9130434783,10.786693738,8.14590272624
2011-11-07,DFW,ATL,10.8181818182,12.4265809325,8.47200636065
2012-11-17,JFK,LAS,11.4285714286,9.17564514329,8.50630018616
2012-11-21,LAX,DFW,17.0666666667,11.2425932865,12.7033347056
2011-10-09,IAH,LAX,12.0833333333,11.0684337852,8.23521952225
2013-01-05,ATL,BOS,12.6086956522,9.17564514329,8.57448185784
2012-12-27,ATL,MIA,14.1724137931,10.1255979652,8.81179795792
2012-11-28,LGA,ORD,7.55555555556,13.8313660559,5.24933858267
2012-12-20,BOS,SFO,12.0869565217,10.9355299806,9.55801921034
2012-02-22,BOS,PHL,8.07692307692,10.967051448,7.00549235079
2012-12-19,MSP,ATL,15.3214285714,10.7165296355,11.6715975974
2012-01-16,ATL,PHL,9.57142857143,11.70227904,6.98263151377
2012-04-14,ORD,SFO,13.5769230769,10.9460964437,11.2682672206
2012-09-02,ORD,PHX,13.1111111111,8.32881036675,13.4640649787
2012-09-04,LAX,ATL,11.6086956522,11.210867539,9.44716951566
2012-07-26,ORD,LAX,15.34375,12.3734303578,10.5512860399
2012-04-06,PHL,MCO,17.696969697,10.8980686629,12.1949908991
2012-06-25,SFO,LAS,13.9259259259,11.3852913697,11.2212913213
2012-04-14,BOS,PHL,7.46666666667,8.53172506248,4.92612085384
2012-05-23,MIA,LGA,10.9090909091,11.5863597459,7.1972818342
2011-09-07,LAX,DEN,12.7692307692,11.0733610688,8.07617578961
2012-02-13,MSP,DEN,12.7,10.3343221655,11.1076076348
2012-09-13,LAX,ATL,14.7307692308,11.8080974448,13.3643037748
2012-04-20,ATL,MSP,9.47058823529,10.9302242139,7.77911986553
2011-10-27,SEA,ORD,11.7727272727,11.1551924865,9.89916695957
2013-02-04,ATL,SFO,7.66666666667,11.3685650176,5.49891764242
2012-12-12,JFK,SFO,16.0689655172,12.7007505597,11.4515471022
2012-07-27,ATL,SFO,15.1851851852,11.0082680593,11.2250990643
2011-11-18,ORD,LGA,11.1818181818,13.645184963,7.74373088152
2012-06-08,DFW,PHL,7.6875,10.7165296355,5.12144185427
2012-06-22,LAX,SFO,16.125,12.8105454134,12.0636751475
2012-03-02,ATL,LGA,9.5,12.1163278444,8.76658092853
2012-11-21,MIA,LGA,14.48,10.8432124801,11.7548571521
2012-04-03,LGA,CLT,7.53333333333,11.1645878502,5.68037557444
2013-02-08,DFW,LAX,10.05,11.7947761327,6.62908265464
2012-08-26,LGA,BOS,5.36363636364,8.53172506248,3.95658254742
2012-07-28,PHX,ORD,11.0,9.3322385415,7.94355084329
2012-02-16,JFK,LAS,11.7619047619,10.6060711606,9.88890672372
2011-12-05,MIA,ATL,13.2,11.1739361192,11.0529030877
2011-09-01,ORD,DFW,10.3043478261,12.5487292299,7.1759369525
2012-07-23,ATL,LGA,12.52,12.7594469908,9.41240316462
2012-11-20,LAX,DFW,15.5714285714,11.0184314401,13.118910782
2012-04-25,MIA,JFK,13.4347826087,10.3561349961,10.8411089963
2011-09-16,DEN,PHX,11.2,11.3516872938,7.60482303103
2012-07-04,ATL,LAX,11.88,10.6060711606,8.48685257717
2012-05-10,LGA,MIA,9.5,11.9791998574,5.9160797831
2011-10-17,JFK,SFO,14.4516129032,12.7693829534,9.71198129349
2012-04-12,DEN,MSP,12.8,10.967051448,11.232471725
2011-10-19,ORD,DEN,11.9090909091,11.238093946,8.8474321855
2013-02-21,CLT,ATL,7.78571428571,11.0385935365,7.02937322327
2012-07-05,ORD,IAH,10.1052631579,9.39379448417,7.04662832568
2013-01-05,ATL,DTW,14.44,9.52246451678,11.0192256231
2012-04-22,ORD,LAS,11.0,11.2737883514,6.78232998313
2012-06-14,DTW,ATL,8.22222222222,11.2154329654,6.30177897904
2012-08-04,ORD,LAS,13.5,9.6950709274,10.8066002376
2013-01-22,ORD,LAX,11.6818181818,11.8797108967,9.17235164132
2012-09-05,LAX,JFK,17.4864864865,13.4174503004,11.6919288914
2012-04-12,ORD,IAH,11.35,11.2515595334,8.8035578932
2011-09-17,SFO,ORD,12.0,11.4627550497,7.92354773417
2012-07-11,ORD,SFO,12.2083333333,12.1497812213,8.12392690796
2012-12-07,SFO,JFK,16.1785714286,12.564280041,11.8885365621
2012-08-21,BOS,EWR,10.380952381,11.0485934305,7.87068097738
2012-03-28,DTW,LGA,8.76470588235,10.8598394172,6.25029411073
2012-06-02,BOS,LAX,11.7727272727,10.1255979652,9.81219755097
2012-04-12,CLT,ATL,8.53333333333,10.9249033094,7.67990575339
2012-12-09,LAS,DEN,13.6923076923,10.8038299298,10.1538927738
2012-03-09,MIA,LGA,11.0476190476,10.8376370626,7.75548960721
2012-10-04,LAS,ORD,16.1071428571,11.141010093,11.7041913534
2011-12-17,ATL,LGA,13.3846153846,11.0634934492,9.97226924256
2013-01-27,SFO,LAS,12.64,11.601249851,8.41566000581
2012-05-17,ATL,MIA,8.52631578947,11.2154329654,6.37153758743
2011-11-30,ATL,LAX,10.0,11.2560265433,7.15142343473
2012-07-02,LGA,ATL,10.2272727273,11.7405184659,7.57144899123
2011-09-02,ORD,LGA,11.5217391304,12.7792662608,7.52492564275
2011-11-08,JFK,MCO,14.1428571429,10.2973907457,10.4304194927
2012-11-10,ATL,ORD,12.0476190476,10.0504881198,11.8763470414
2012-07-16,SEA,ORD,12.25,11.0082680593,8.70407201057
2012-07-01,ATL,MIA,12.32,10.0842442586,9.24085133163
2011-09-25,DFW,BOS,10.5,10.6559731546,6.49358657959
2012-10-22,ATL,MCO,16.8709677419,12.7313413345,12.6616005715
2011-09-30,MCO,PHL,14.3703703704,10.4060608467,9.75526740614
2011-11-29,DFW,ORD,8.85,12.267551954,6.26834150818
2012-11-16,SEA,LAX,11.96,11.0634934492,8.78198914446
2012-05-17,DEN,ATL,9.7,10.967051448,6.27526472497
2012-03-24,ORD,IAH,19.4,10.1819946179,13.4911735852
2013-01-14,DEN,MSP,7.5625,10.6682427762,4.87125924856
2012-04-17,ORD,LAS,13.3333333333,10.967051448,10.9729575367
2012-01-27,EWR,SFO,7.5625,10.5997384695,4.87125924856
2012-12-21,ORD,LAS,14.1666666667,9.78557268213,11.5820951272
2012-03-06,DFW,DEN,6.26666666667,11.0184314401,4.75795073935
2012-07-18,LAS,DEN,11.6956521739,10.2056521329,9.67393302836
2012-03-30,DEN,DFW,8.0,10.8320449272,5.88784057755
2012-07-22,DTW,ATL,8.41176470588,10.5997384695,5.71247345212
2012-09-10,ORD,DTW,9.4,11.5863597459,8.20975030071
2012-05-06,LAX,IAH,10.7,10.7519416314,8.79054516003
2012-04-20,EWR,BOS,12.652173913,10.5997384695,9.53276023965
2011-12-20,DFW,LAS,10.7222222222,9.24249730996,9.85068260134
2012-06-18,PHL,MCO,12.7692307692,11.1026544839,9.47547441475
2011-10-03,ORD,SFO,14.0714285714,12.5352959731,9.0877555858
2012-01-13,LAS,DEN,12.2692307692,11.834457965,9.16322079755
2011-11-14,ORD,DEN,11.8636363636,11.4865635742,9.14067547022
2011-10-27,LAX,EWR,10.8095238095,11.5100719832,7.80140402504
2012-08-18,BOS,LGA,7.81818181818,7.8965059765,8.81836925761
2011-11-14,ORD,DFW,10.5,12.8920977629,8.08181845092
2011-10-22,ATL,LGA,10.9130434783,11.2649285925,7.90806862686
2012-06-02,LAX,IAH,12.5416666667,10.3196372412,9.20764883678
2012-01-07,ORD,PHL,10.7619047619,8.95938277645,7.52930781616
2012-01-29,ORD,DTW,7.26666666667,10.0504881198,4.89119714628
2012-05-21,DFW,SFO,10.9047619048,11.6160220134,7.96809112589
2012-01-02,EWR,ORD,13.2,11.2649285925,9.55684745789
2012-06-04,LAX,IAH,11.6086956522,10.4615288981,9.24287996457
2012-05-18,MCO,PHL,15.25,11.3894496228,11.0508085845
2011-10-25,LAX,JFK,15.5806451613,13.2459891007,10.7013213936
2012-10-25,LAS,DEN,14.125,11.3044701957,11.8333078179
2012-02-25,SFO,LAS,12.5,9.84355587324,14.1138230115
2012-01-20,BOS,LAX,7.21428571429,10.289915883,5.42329124352
2012-09-25,DEN,PHX,7.86666666667,11.0436001858,5.9265343603
2012-10-06,LGA,ORD,14.2608695652,11.8377269856,12.2185306039
2013-01-29,ORD,PHL,6.61538461538,11.7370743731,5.04213019696
2012-07-29,LGA,ORD,12.9285714286,12.5797022557,8.88998009175
2011-09-25,MIA,ATL,13.3461538462,10.710561708,8.70375692534
2012-12-09,LAS,ORD,13.5833333333,10.2212587157,10.676738904
2011-12-26,DFW,SFO,14.1666666667,10.1174002564,9.68141957863
2012-08-22,ORD,DFW,11.8260869565,12.2545374158,7.99802347125
2012-07-27,DFW,BOS,10.8571428571,11.0978040891,7.72842619351
2012-06-12,ATL,CLT,7.53333333333,10.8264359734,5.15290024669
2012-09-12,ORD,LAX,15.28,12.2042369369,12.7132476837
2011-11-14,ATL,MIA,13.8928571429,11.4944326819,10.3148195644
2011-12-02,IAH,LAX,14.9259259259,10.8817805615,10.6262589333
2012-03-19,LGA,BOS,5.45454545455,12.3685225241,6.5017480167
2011-09-08,ATL,ORD,9.36842105263,11.8080974448,6.31761669475
2012-06-11,PHL,ATL,8.83333333333,11.9517508226,5.9235323325
2012-04-15,EWR,SFO,9.55555555556,11.1267190211,7.47719845477
2012-03-27,ATL,ORD,6.33333333333,11.6881770767,4.85013500058
2013-01-01,ATL,CLT,9.22222222222,8.62546216576,6.36678472327
2012-02-10,PHL,ATL,11.0,11.4507358303,8.4417508785
2012-01-11,SFO,ORD,13.6923076923,12.11913866,10.1892854736
2011-09-26,BOS,EWR,9.375,11.3217786796,7.18215380881
2012-07-16,DEN,LAS,12.2608695652,10.3488923627,7.2061677579
2011-11-26,JFK,LAS,13.6,9.72572875347,9.85308750257
2011-12-06,ATL,MSP,9.65,10.8487712793,7.82220187065
2011-09-21,EWR,SFO,14.3103448276,11.3935986251,8.89664241753
2011-12-13,LAX,SEA,8.64705882353,11.0485934305,6.23439227662
2012-06-23,ATL,LAX,12.64,11.2649285925,8.68370120782
2011-10-31,ATL,BOS,10.1052631579,11.2693637331,7.81661149122
2012-01-19,DEN,PHX,8.83333333333,11.5294384683,5.9235323325
2012-01-28,ATL,DEN,11.9523809524,9.07783373827,9.03590720667
2012-02-02,PHX,DEN,8.11764705882,11.5938196589,5.24264190248
2012-09-04,MIA,JFK,14.4827586207,10.522019901,10.6657686404
2012-01-28,ATL,LGA,9.7,10.1580331437,7.92132365335
2011-11-16,DEN,SEA,7.8,10.5020734461,5.44058820349
